EMPRESA (SIGLA),MES,AEROPORTO DE ORIGEM (UF),AEROPORTO DE DESTINO (REGIAO),ORDER
LCO,7,RJ,SUDESTE,1011
LCO,7,RJ,SUDESTE,398
LCO,7,RJ,,
LCO,7,RJ,,4558
LCO,7,RJ,,
LCO,7,SP,,
LCO,7,SP,,0
LCO,7,SP,CENTRO-OESTE,2565
LCO,7,SP,,31368
LCO,7,SP,,12927
LCO,7,SP,,8672
LCO,7,SP,,0
LCO,7,SP,,0
LCO,7,SP,,36134
LCO,7,SP,,8454
LCO,7,SP,,1082
LCO,7,SP,,0
LCO,7,PE,SUDESTE,2101
LCO,7,,,
LCO,7,,,
LCO,7,,,
LCO,7,,,0
LCO,7,,,
LCO,7,,CENTRO-OESTE,
LCO,7,,SUDESTE,
LCO,7,,,
LCO,7,,,
LCO,7,,,0
LCO,7,,,0
LCO,7,,SUDESTE,1137
LCO,7,,SUDESTE,2164
LCO,7,,,1571
LCO,7,,,
LCO,7,,SUDESTE,1752
LCO,7,,,
LCO,7,,,0
LCO,7, LIMA METROPOLITAN AREA,,
LCO,7, LIMA METROPOLITAN AREA, NEAR AMSTERDAM,
LCO,7, LIMA METROPOLITAN AREA,,
LCO,7, LIMA METROPOLITAN AREA, FLORIDA,868893
LCO,7, LIMA METROPOLITAN AREA, BUENOS AIRES PROVINCE,
LCO,7, LIMA METROPOLITAN AREA,DF,
LCO,7, LIMA METROPOLITAN AREA,SP,
LCO,7, LIMA METROPOLITAN AREA,,0
LCO,7, LIMA METROPOLITAN AREA,,
LCO,7, MONTEVIDEO,,0
LCO,8,,,148832
LCO,8,,,
LCO,8,,,
LCO,8,,CENTRO-OESTE,
LCO,8,,SUDESTE,
LCO,8,,SUDESTE,
LCO,8,,,
LCO,8,,,
LCO,8,,,
LCO,8, NEAR AMSTERDAM,,0
LCO,8, NEAR AMSTERDAM,,
LCO,8, NEAR AMSTERDAM, FLORIDA,
LCO,8, NEAR AMSTERDAM, BUENOS AIRES PROVINCE,
LCO,8, NEAR AMSTERDAM,DF,
LCO,8, NEAR AMSTERDAM,SP,
LCO,8, NEAR AMSTERDAM,SP,
LCO,8, NEAR AMSTERDAM,,
LCO,8, NEAR AMSTERDAM,,
LCO,8, NEAR AMSTERDAM,,
LCO,8,,,
LCO,8,,,
LCO,8,,CENTRO-OESTE,
LCO,8,,SUDESTE,92646
LCO,8,,SUDESTE,72002
LCO,8,,,
LCO,8,,,
LCO,8,,,
LCO,8, FLORIDA,,
LCO,8, FLORIDA, NEAR AMSTERDAM,11395700
LCO,8, FLORIDA,,
LCO,8, FLORIDA, FLORIDA,
LCO,8, FLORIDA, BUENOS AIRES PROVINCE,
LCO,8, FLORIDA,DF,
LCO,8, FLORIDA,PR,
LCO,8, FLORIDA,AM,0
LCO,8, FLORIDA,RJ,0
LCO,8, FLORIDA,SP,0
LCO,8, FLORIDA,SP,0
LCO,8, FLORIDA,PE,0
LCO,8, FLORIDA,,
LCO,8, FLORIDA,SP,
LCO,8, FLORIDA,,
LCO,8, FLORIDA,,
LCO,8, FLORIDA,,
LCO,8, FLORIDA,,
LCO,8, FLORIDA, MONTEVIDEO,
LCO,8, BUENOS AIRES PROVINCE,,0
LCO,8,DF,,
LCO,8,DF,,3682
LCO,8,DF,,7790
LCO,8,PR,,2262
LCO,8,AM,,6183
LCO,8,RJ,SUDESTE,398
LCO,8,SP,,
LCO,8,SP,,0
LCO,8,SP,CENTRO-OESTE,2565
LCO,8,SP,,28754
LCO,8,SP,,12927
LCO,8,SP,,1137
LCO,8,SP,,4336
LCO,8,SP,,
LCO,8,SP,,0
LCO,8,SP,SUL,349
LCO,8,SP,SUDESTE,166
LCO,8,SP,,30972
LCO,8,SP,SUDESTE,148
LCO,8,SP,,8454
LCO,8,SP,,2164
LCO,8,SP,,0
LCO,8,PE,SUDESTE,2101
LCO,8,PE,,
LCO,8,,,
LCO,8,,,
LCO,8,,,
LCO,8,,,0
LCO,8,,,
LCO,8,,CENTRO-OESTE,
LCO,8,,SUDESTE,
LCO,8,,SUDESTE,
LCO,8,,NORDESTE,
LCO,8,,,
LCO,8,,SUDESTE,
LCO,8,,,15136
LCO,8,,,4251
LCO,8,,,
LCO,8,,,0
LCO,8,,,
LCO,8,,,
LCO,8,,,
LCO,8,,,
LCO,8,,,0
LCO,8,,,
LCO,8,,SUDESTE,
LCO,8,,SUDESTE,
LCO,8,,,
LCO,8,,,
LCO,8,,,
LCO,8,,,4713
LCO,8,,,0
LCO,8,,SUDESTE,
LCO,8,,NORDESTE,
LCO,8,,,
LCO,8,,,0
LCO,8, LIMA METROPOLITAN AREA,,
LCO,8, LIMA METROPOLITAN AREA, NEAR AMSTERDAM,
LCO,8, LIMA METROPOLITAN AREA,,
LCO,8, LIMA METROPOLITAN AREA, FLORIDA,802312
LCO,8, LIMA METROPOLITAN AREA,DF,
LCO,8, LIMA METROPOLITAN AREA,SP,
LCO,8, LIMA METROPOLITAN AREA,SP,
LCO,8, LIMA METROPOLITAN AREA,,0
LCO,8, LIMA METROPOLITAN AREA,,
LCO,8, LIMA METROPOLITAN AREA,,
LCO,8, LIMA METROPOLITAN AREA, MONTEVIDEO,
LCO,8, MONTEVIDEO,,0
LCO,9,,,134879
LCO,9,,,
LCO,9,,,
LCO,9,,SUDESTE,
LCO,9,,SUDESTE,
LCO,9,,,
LCO,9,,,
LCO,9,,,
LCO,9,,,
LCO,9, NEAR AMSTERDAM,,0
LCO,9, NEAR AMSTERDAM,,
LCO,9, NEAR AMSTERDAM, FLORIDA,
LCO,9, NEAR AMSTERDAM, BUENOS AIRES PROVINCE,
LCO,9, NEAR AMSTERDAM,SP,
LCO,9, NEAR AMSTERDAM,SP,
LCO,9, NEAR AMSTERDAM,,
LCO,9, NEAR AMSTERDAM,,
LCO,9, NEAR AMSTERDAM,,
LCO,9, NEAR AMSTERDAM,,
LCO,9,,,
LCO,9,,,
LCO,9,,SUDESTE,82352
LCO,9,,SUDESTE,66859
LCO,9,,,
LCO,9,,,
LCO,9,,,
LCO,9,,,
LCO,9, FLORIDA,,
LCO,9, FLORIDA, NEAR AMSTERDAM,9544840
LCO,9, FLORIDA,,
LCO,9, FLORIDA, FLORIDA,
LCO,9, FLORIDA, BUENOS AIRES PROVINCE,
LCO,9, FLORIDA,PR,
LCO,9, FLORIDA,AM,0
LCO,9, FLORIDA,RJ,
LCO,9, FLORIDA,SP,
LCO,9, FLORIDA,SP,0
LCO,9, FLORIDA,PE,0
LCO,9, FLORIDA,,
LCO,9, FLORIDA,,
LCO,9, FLORIDA,,
LCO,9, FLORIDA,,0
LCO,9, FLORIDA,,
LCO,9, BUENOS AIRES PROVINCE, FLORIDA,346510
LCO,9, BUENOS AIRES PROVINCE,AM,
LCO,9, BUENOS AIRES PROVINCE,,0
LCO,9,PR,,2262
LCO,9,AM,,6183
LCO,9,RJ,,4558
LCO,9,SP,,
LCO,9,SP,,0
LCO,9,SP,,20912
LCO,9,SP,,12927
LCO,9,SP,,1137
LCO,9,SP,,8672
LCO,9,SP,,
LCO,9,SP,SUL,349
LCO,9,SP,SUDESTE,398
LCO,9,SP,,36134
LCO,9,SP,,8454
LCO,9,SP,,1082
LCO,9,PE,SUDESTE,2106
LCO,9,,,
LCO,9,,,
LCO,9,,,
LCO,9,,,
LCO,9,,,0
LCO,9,,NORTE,
LCO,9,,SUDESTE,
LCO,9,,,
LCO,9,,,
LCO,9,,,0
LCO,9,,,0
LCO,9,,,3142
LCO,9,,SUDESTE,876
LCO,9,,,0
LCO,9, LIMA METROPOLITAN AREA,,
LCO,9, LIMA METROPOLITAN AREA, NEAR AMSTERDAM,
LCO,9, LIMA METROPOLITAN AREA,,
LCO,9, LIMA METROPOLITAN AREA, FLORIDA,659766
LCO,9, LIMA METROPOLITAN AREA,SP,
LCO,9, LIMA METROPOLITAN AREA,,
LCO,9, LIMA METROPOLITAN AREA,,
LCO,10,,,125577
LCO,10,,,
LCO,10,,,1422
LCO,10,,,
LCO,10,,CENTRO-OESTE,
LCO,10,,SUDESTE,
LCO,10,,SUDESTE,
LCO,10,,,
LCO,10,,,
LCO,10, NEAR AMSTERDAM,,0
LCO,10, NEAR AMSTERDAM,,0
LCO,10, NEAR AMSTERDAM, FLORIDA,
LCO,10, NEAR AMSTERDAM,,
LCO,10, NEAR AMSTERDAM, BUENOS AIRES PROVINCE,
LCO,10, NEAR AMSTERDAM,DF,
LCO,10, NEAR AMSTERDAM,SP,
LCO,10, NEAR AMSTERDAM,SP,
LCO,10, NEAR AMSTERDAM,,
LCO,10, NEAR AMSTERDAM,,
LCO,10,,,
LCO,10,,,
LCO,10,,CENTRO-OESTE,
LCO,10,,SUDESTE,87499
LCO,10,,SUDESTE,66859
LCO,10,,,
LCO,10,,,
LCO,10, FLORIDA,,
LCO,10, FLORIDA, NEAR AMSTERDAM,10438400
LCO,10, FLORIDA,,
LCO,10, FLORIDA, FLORIDA,
LCO,10, FLORIDA,,
LCO,10, FLORIDA, BUENOS AIRES PROVINCE,
LCO,10, FLORIDA,DF,
LCO,10, FLORIDA,RJ,0
LCO,10, FLORIDA,SP,0
LCO,10, FLORIDA,SP,
LCO,10, FLORIDA,PE,0
LCO,10, FLORIDA,,
LCO,10, FLORIDA,,0
LCO,10, FLORIDA,,0
LCO,10, FLORIDA,,
LCO,10, FLORIDA, MONTEVIDEO,
LCO,10,,,3231
LCO,10,,SUDESTE,
LCO,10,,,
LCO,10, BUENOS AIRES PROVINCE,,0
LCO,10,DF,,
LCO,10,DF,,7364
LCO,10,RJ,SUDESTE,796
LCO,10,SP,,
LCO,10,SP,,0
LCO,10,SP,CENTRO-OESTE,1710
LCO,10,SP,,23526
LCO,10,SP,,21545
LCO,10,SP,,8672
LCO,10,SP,,0
LCO,10,SP,,
LCO,10,SP,,33553
LCO,10,SP,,16908
LCO,10,SP,,4470
LCO,10,PE,SUDESTE,4202
LCO,10,PE,SUDESTE,2106
LCO,10,,,
LCO,10,,,
LCO,10,,,
LCO,10,,,
LCO,10,,CENTRO-OESTE,
LCO,10,,SUDESTE,
LCO,10,,SUDESTE,2581
LCO,10,,NORDESTE,
LCO,10,,,3784
LCO,10,,,
LCO,10,,,0
LCO,10,,,0
LCO,10,,SUDESTE,
LCO,10,,NORDESTE,
LCO,10,,SUDESTE,1473
LCO,10,,SUDESTE,
LCO,10,,SUDESTE,828
LCO,10,,,0
LCO,10, LIMA METROPOLITAN AREA,,
LCO,10, LIMA METROPOLITAN AREA, NEAR AMSTERDAM,
LCO,10, LIMA METROPOLITAN AREA,,
LCO,10, LIMA METROPOLITAN AREA, FLORIDA,873044
LCO,10, LIMA METROPOLITAN AREA,DF,
LCO,10, LIMA METROPOLITAN AREA,SP,
LCO,10, LIMA METROPOLITAN AREA,,
LCO,10, MONTEVIDEO,,0
LCO,11,,,139530
LCO,11,,,
LCO,11,,,
LCO,11,,CENTRO-OESTE,
LCO,11,,SUDESTE,
LCO,11,,SUDESTE,
LCO,11,,,
LCO,11,,,
LCO,11, NEAR AMSTERDAM,,0
LCO,11, NEAR AMSTERDAM,,
LCO,11, NEAR AMSTERDAM, FLORIDA,
LCO,11, NEAR AMSTERDAM, BUENOS AIRES PROVINCE,
LCO,11, NEAR AMSTERDAM,DF,
LCO,11, NEAR AMSTERDAM,SP,
LCO,11, NEAR AMSTERDAM,SP,
LCO,11, NEAR AMSTERDAM,,
LCO,11, NEAR AMSTERDAM, LIMA METROPOLITAN AREA,
LCO,11,,,
LCO,11,,,
LCO,11,,CENTRO-OESTE,
LCO,11,,SUDESTE,66911
LCO,11,,SUDESTE,87431
LCO,11,,,
LCO,11,,,
LCO,11, FLORIDA,,
LCO,11, FLORIDA, NEAR AMSTERDAM,10394200
LCO,11, FLORIDA,,
LCO,11, FLORIDA, FLORIDA,
LCO,11, FLORIDA, BUENOS AIRES PROVINCE,
LCO,11, FLORIDA,DF,
LCO,11, FLORIDA,RJ,0
LCO,11, FLORIDA,PR,
LCO,11, FLORIDA,RJ,0
LCO,11, FLORIDA,SP,
LCO,11, FLORIDA,SP,0
LCO,11, FLORIDA,PE,0
LCO,11, FLORIDA,,
LCO,11, FLORIDA,,
LCO,11, FLORIDA,,
LCO,11, FLORIDA,,
LCO,11, FLORIDA, LIMA METROPOLITAN AREA,
LCO,11, FLORIDA, MONTEVIDEO,320325
LCO,11, BUENOS AIRES PROVINCE,,0
LCO,11,DF,,3010
LCO,11,RJ,SUDESTE,518
LCO,11,RJ,,
LCO,11,RJ,,
LCO,11,PR,,9048
LCO,11,RJ,SUDESTE,398
LCO,11,RJ,,5868
LCO,11,SP,,0
LCO,11,SP,,23526
LCO,11,SP,,
LCO,11,SP,CENTRO-OESTE,798
LCO,11,SP,SUL,1396
LCO,11,SP,SUDESTE,796
LCO,11,SP,,2231
LCO,11,SP,,54201
LCO,11,SP,,8454
LCO,11,SP,,3246
LCO,11,SP,,828
LCO,11,SP,,
LCO,11,SP,,0
LCO,11,PE,SUDESTE,6318
LCO,11,PE,,
LCO,11,,,1226
LCO,11,,,
LCO,11,,,
LCO,11,,,
LCO,11,,,0
LCO,11,,CENTRO-OESTE,
LCO,11,,SUDESTE,
LCO,11,,,
LCO,11,,,0
LCO,11,,,
LCO,11,,,4713
LCO,11,,,1775
LCO,11, LIMA METROPOLITAN AREA,,
LCO,11, LIMA METROPOLITAN AREA, NEAR AMSTERDAM,
LCO,11, LIMA METROPOLITAN AREA,,
LCO,11, LIMA METROPOLITAN AREA, FLORIDA,648342
LCO,11, LIMA METROPOLITAN AREA,DF,
LCO,11, LIMA METROPOLITAN AREA,SP,
LCO,11, LIMA METROPOLITAN AREA,,
LCO,11, LIMA METROPOLITAN AREA, LIMA METROPOLITAN AREA,
LCO,11, MONTEVIDEO,SP,0
LCO,11, MONTEVIDEO,,0
LCO,12,,,125577
LCO,12,,,
LCO,12,,,
LCO,12,,CENTRO-OESTE,
LCO,12,,SUDESTE,
LCO,12,,SUDESTE,
LCO,12,,,
LCO,12, NEAR AMSTERDAM,,0
LCO,12, NEAR AMSTERDAM,,0
LCO,12, NEAR AMSTERDAM, FLORIDA,
LCO,12, NEAR AMSTERDAM, BUENOS AIRES PROVINCE,
LCO,12, NEAR AMSTERDAM,DF,
LCO,12, NEAR AMSTERDAM,SP,
LCO,12, NEAR AMSTERDAM,SP,
LCO,12, NEAR AMSTERDAM,,
LCO,12,,,
LCO,12,,,
LCO,12,,CENTRO-OESTE,9088
LCO,12,,SUDESTE,61764
LCO,12,,SUDESTE,72002
LCO,12,,,
LCO,12, FLORIDA,,
LCO,12, FLORIDA, NEAR AMSTERDAM,8574320
LCO,12, FLORIDA,,
LCO,12, FLORIDA, FLORIDA,
LCO,12, FLORIDA, BUENOS AIRES PROVINCE,
LCO,12, FLORIDA,DF,
LCO,12, FLORIDA,PR,0
LCO,12, FLORIDA,RJ,0
LCO,12, FLORIDA,SP,0
LCO,12, FLORIDA,SP,0
LCO,12, FLORIDA,PE,0
LCO,12, FLORIDA,,
LCO,12, FLORIDA,,
LCO,12, FLORIDA,,
LCO,12, FLORIDA,,0
LCO,12, FLORIDA, MONTEVIDEO,
LCO,12, BUENOS AIRES PROVINCE,,0
LCO,12,DF,,6020
LCO,12,PR,,9048
LCO,12,RJ,SUDESTE,337
LCO,12,RJ,SUDESTE,796
LCO,12,RJ,,
LCO,12,SP,,0
LCO,12,SP,,28754
LCO,12,SP,,0
LCO,12,SP,,
LCO,12,SP,SUL,1047
LCO,12,SP,,6693
LCO,12,SP,,46458
LCO,12,SP,,29589
LCO,12,SP,,3246
LCO,12,PE,SUDESTE,2106
LCO,12,PE,,
LCO,12,,,3678
LCO,12,,,
LCO,12,,,
LCO,12,,,
LCO,12,,,0
LCO,12,,CENTRO-OESTE,
LCO,12,,SUDESTE,
LCO,12,,,
LCO,12,,,
LCO,12,,,
LCO,12,,,4251
LCO,12,,,0
LCO,12,,,0
LCO,12,,SUDESTE,
LCO,12,,SUDESTE,1082
LCO,12,,,1571
LCO,12,,,3580
LCO,12,,,
LCO,12,,,
LCO,12,,,
LCO,12,,,0
LCO,12,,CENTRO-OESTE,
LCO,12,,,
LCO,12, LIMA METROPOLITAN AREA,,
LCO,12, LIMA METROPOLITAN AREA, NEAR AMSTERDAM,
LCO,12, LIMA METROPOLITAN AREA,,
LCO,12, LIMA METROPOLITAN AREA, FLORIDA,216156
LCO,12, LIMA METROPOLITAN AREA,SP,
LCO,12, LIMA METROPOLITAN AREA,,
LCO,12, LIMA METROPOLITAN AREA,,0
LCO,12, MONTEVIDEO,,0
LOT,3,,SUDESTE,10392
LOT,3,RJ,,10392
LPE,1,DF,,0
LPE,1,PR,,0
LPE,1,RJ,,0
LPE,1,SP,,0
LPE,1,SP,,0
LPE,1,RS,,0
LPE,1, LIMA METROPOLITAN AREA,DF,0
LPE,1, LIMA METROPOLITAN AREA,PR,0
LPE,1, LIMA METROPOLITAN AREA,RJ,0
LPE,1, LIMA METROPOLITAN AREA,SP,0
LPE,1, LIMA METROPOLITAN AREA,SP,0
LPE,1, LIMA METROPOLITAN AREA,RS,0
LPE,1, LIMA METROPOLITAN AREA,SP,0
LPE,2,DF,,0
LPE,2,PR,,0
LPE,2,RJ,,0
LPE,2,SP,,0
LPE,2,RS,,0
LPE,2, LIMA METROPOLITAN AREA,DF,0
LPE,2, LIMA METROPOLITAN AREA,PR,0
LPE,2, LIMA METROPOLITAN AREA,RJ,0
LPE,2, LIMA METROPOLITAN AREA,SP,0
LPE,2, LIMA METROPOLITAN AREA,RS,0
LPE,2, LIMA METROPOLITAN AREA,SP,0
LPE,3,DF,,0
LPE,3,PR,,0
LPE,3,RJ,,0
LPE,3,SP,,0
LPE,3,SP,,0
LPE,3,RS,,0
LPE,3,,SUDESTE,2463
LPE,3,SP,,0
LPE,3, LIMA METROPOLITAN AREA,DF,0
LPE,3, LIMA METROPOLITAN AREA,PR,0
LPE,3, LIMA METROPOLITAN AREA,RJ,0
LPE,3, LIMA METROPOLITAN AREA,SP,0
LPE,3, LIMA METROPOLITAN AREA,SP,0
LPE,3, LIMA METROPOLITAN AREA,RS,0
LPE,3, CUSCO REGION,SP,
LPE,3, CUSCO REGION,,0
LPE,4,SP,,0
LPE,4, LIMA METROPOLITAN AREA,SP,0
LPE,8,SP,,0
LPE,8,SP,,0
LPE,8, LIMA METROPOLITAN AREA,SP,0
LPE,8, LIMA METROPOLITAN AREA,SP,0
LPE,8, LIMA METROPOLITAN AREA,SP,0
LPE,8, PUNO REGION, LIMA METROPOLITAN AREA,0
LPE,9,SP,,
LPE,9,SP,,0
LPE,9,SP,,0
LPE,9,SP,,0
LPE,9, LIMA METROPOLITAN AREA,SP,0
LPE,9, LIMA METROPOLITAN AREA,,0
LPE,9, LIMA METROPOLITAN AREA,SP,0
LPE,9, PUNO REGION,SP,0
LPE,10,SP,,0
LPE,10,SP,,0
LPE,10,SP,,0
LPE,10, LIMA METROPOLITAN AREA,SP,0
LPE,10, LIMA METROPOLITAN AREA,SP,0
LPE,11, NEW YORK,SP,0
LPE,11, NEW YORK, LIMA METROPOLITAN AREA,
LPE,11,SP,,0
LPE,11,SP,,0
LPE,11, LIMA METROPOLITAN AREA, NEW YORK,
LPE,11, LIMA METROPOLITAN AREA,SP,0
LPE,11, LIMA METROPOLITAN AREA,SP,0
LPE,12, NEW YORK,SP,0
LPE,12, NEW YORK,SP,0
LPE,12, NEW YORK, LIMA METROPOLITAN AREA,
LPE,12, NEW YORK, LIMA METROPOLITAN AREA,
LPE,12,SP,,0
LPE,12,SP,,0
LPE,12,SP,SUDESTE,454
LPE,12,SP,,0
LPE,12,SP,,0
LPE,12,SP,SUDESTE,227
LPE,12,SP,,0
LPE,12, LIMA METROPOLITAN AREA, NEW YORK,
LPE,12, LIMA METROPOLITAN AREA, NEW YORK,
LPE,12, LIMA METROPOLITAN AREA,SP,0
LPE,12, LIMA METROPOLITAN AREA,SP,0
LPE,12, LIMA METROPOLITAN AREA,SP,
LTG,1, FLORIDA,RJ,134100
LTG,1, FLORIDA,PR,174000
LTG,1, FLORIDA,AM,151200
LTG,1, FLORIDA,RJ,129300
LTG,1, FLORIDA,SP,
LTG,1, FLORIDA,SP,517200
LTG,1, FLORIDA,RS,75016
LTG,1, FLORIDA,PE,75018
LTG,1, FLORIDA,ES,165600
LTG,1, FLORIDA,,71635
LTG,1, FLORIDA,,124500
LTG,1, FLORIDA, FLORIDA,5305
LTG,1, BUENOS AIRES PROVINCE,SP,8400
LTG,1, BUENOS AIRES PROVINCE,,176400
LTG,1,PA,NORTE,1299
LTG,1,DF,SUDESTE,1710
LTG,1,RJ,SUL,777
LTG,1,RJ,NORTE,
LTG,1,RJ,SUDESTE,
LTG,1,RJ,SUDESTE,1554
LTG,1,PR,,
LTG,1,PR,NORTE,
LTG,1,PR,SUDESTE,359
LTG,1,PR,SUDESTE,1396
LTG,1,PR,,4219
LTG,1,AM,,
LTG,1,AM,CENTRO-OESTE,3896
LTG,1,AM,SUDESTE,51243
LTG,1,AM,SUDESTE,10480
LTG,1,AM,,12366
LTG,1,AM,,5361
LTG,1,AM,,5973
LTG,1,RJ,SUDESTE,1592
LTG,1,SP,NORTE,2461
LTG,1,SP,NORTE,72819
LTG,1,SP,SUDESTE,1660
LTG,1,SP,,
LTG,1,SP,,
LTG,1,SP,,287700
LTG,1,SP,SUL,349
LTG,1,SP,NORTE,10480
LTG,1,SP,SUDESTE,415
LTG,1,SP,,25810
LTG,1,SP,,59178
LTG,1,SP,,8508
LTG,1,SP,,8940
LTG,1,SP,,25200
LTG,1,RS,NORTE,
LTG,1,RS,SUDESTE,
LTG,1,RS,SUDESTE,3496
LTG,1,PE,SUDESTE,1859
LTG,1,PE,SUDESTE,2106
LTG,1,ES,SUDESTE,348
LTG,1,ES,SUDESTE,770
LTG,1,ES,SUL,3076
LTG,1,,,365225
LTG,1,,SUDESTE,52280
LTG,1,,SUDESTE,
LTG,1,,,352900
LTG,1,,,28815
LTG,1,,SUDESTE,
LTG,1,,SUDESTE,
LTG,1,,SUDESTE,
LTG,1,,SUDESTE,2164
LTG,1,,SUDESTE,2484
LTG,1,,,81000
LTG,1,,,71000
LTG,1, LIMA METROPOLITAN AREA, FLORIDA,225497
LTG,2, FLORIDA,,20500
LTG,2, FLORIDA,RJ,89400
LTG,2, FLORIDA,PR,87000
LTG,2, FLORIDA,AM,151200
LTG,2, FLORIDA,RJ,258600
LTG,2, FLORIDA,SP,
LTG,2, FLORIDA,SP,385900
LTG,2, FLORIDA,RS,
LTG,2, FLORIDA,ES,165600
LTG,2, FLORIDA,,207500
LTG,2, FLORIDA, MONTEVIDEO,300173
LTG,2, BUENOS AIRES PROVINCE,,142800
LTG,2,PA,NORTE,6495
LTG,2,DF,SUDESTE,855
LTG,2,RJ,SUDESTE,908
LTG,2,RJ,SUDESTE,
LTG,2,RJ,SUL,1199
LTG,2,PR,,
LTG,2,PR,SUDESTE,1047
LTG,2,PR,,4219
LTG,2,PR,,4524
LTG,2,AM,,
LTG,2,AM,CENTRO-OESTE,1948
LTG,2,AM,SUL,2758
LTG,2,AM,SUDESTE,67425
LTG,2,AM,SUDESTE,10480
LTG,2,AM,,14427
LTG,2,AM,,1787
LTG,2,AM,,3982
LTG,2,RJ,SUDESTE,2388
LTG,2,SP,,
LTG,2,SP,,
LTG,2,SP,NORTE,12305
LTG,2,SP,NORTE,64728
LTG,2,SP,SUDESTE,1411
LTG,2,SP,,
LTG,2,SP,,4309
LTG,2,SP,,
LTG,2,SP,,
LTG,2,SP,,225300
LTG,2,SP,SUDESTE,518
LTG,2,SP,SUL,698
LTG,2,SP,NORTE,15720
LTG,2,SP,SUDESTE,332
LTG,2,SP,,5162
LTG,2,SP,,42270
LTG,2,SP,,3246
LTG,2,SP,,12762
LTG,2,SP,,22350
LTG,2,SP,,12700
LTG,2,RS,SUDESTE,
LTG,2,RS,SUDESTE,2622
LTG,2,ES,SUDESTE,1540
LTG,2,ES,SUL,3076
LTG,2,,,30500
LTG,2,,SUDESTE,39210
LTG,2,,SUDESTE,10324
LTG,2,,,369600
LTG,2,,,
LTG,2,,,
LTG,2,,,7160
LTG,2,,,3993
LTG,2,,SUDESTE,4140
LTG,2,,,64800
LTG,2,,,127800
LTG,2, MONTEVIDEO,SP,10000
LTG,2, MONTEVIDEO,,12700
LTG,3, FLORIDA, BUENOS AIRES PROVINCE,287764
LTG,3, FLORIDA,RJ,89400
LTG,3, FLORIDA,PR,304500
LTG,3, FLORIDA,AM,100800
LTG,3, FLORIDA,RJ,344800
LTG,3, FLORIDA,SP,40500
LTG,3, FLORIDA,SP,560300
LTG,3, FLORIDA,RS,
LTG,3, FLORIDA,ES,207000
LTG,3, FLORIDA,,124500
LTG,3,,,10000
LTG,3, BUENOS AIRES PROVINCE,SP,
LTG,3, BUENOS AIRES PROVINCE,SP,8400
LTG,3, BUENOS AIRES PROVINCE,,168000
LTG,3,PA,NORTE,3897
LTG,3,DF,SUDESTE,2565
LTG,3,RJ,SUDESTE,
LTG,3,RJ,SUDESTE,1036
LTG,3,PR,SUDESTE,2792
LTG,3,AM,,
LTG,3,AM,CENTRO-OESTE,5844
LTG,3,AM,SUDESTE,83607
LTG,3,AM,,14427
LTG,3,AM,,1787
LTG,3,AM,,1991
LTG,3,CE,NORTE,2390
LTG,3,RJ,,
LTG,3,RJ,SUDESTE,3184
LTG,3,RJ,,4756
LTG,3,SP,,242400
LTG,3,SP,NORTE,7383
LTG,3,SP,NORTE,94395
LTG,3,SP,NORDESTE,2347
LTG,3,SP,SUDESTE,1494
LTG,3,SP,,
LTG,3,SP,,268400
LTG,3,SP,NORTE,
LTG,3,SP,SUDESTE,398
LTG,3,SP,SUDESTE,664
LTG,3,SP,,18067
LTG,3,SP,,25362
LTG,3,SP,,2164
LTG,3,SP,,17016
LTG,3,SP,,31290
LTG,3,SP,,25500
LTG,3,SP,,28000
LTG,3,RS,SUDESTE,3496
LTG,3,ES,SUDESTE,770
LTG,3,ES,SUL,6152
LTG,3,,,215000
LTG,3,,SUDESTE,49666
LTG,3,,SUDESTE,7743
LTG,3,,,246400
LTG,3,,,
LTG,3,,,3580
LTG,3,,SUL,569
LTG,3,,SUDESTE,1656
LTG,3,,,64800
LTG,3,,,216
LTG,3,,,149800
LTG,3, LIMA METROPOLITAN AREA, FLORIDA,229163
LTG,3, MONTEVIDEO,,27400
LTG,4, FLORIDA,RJ,134100
LTG,4, FLORIDA,PR,261000
LTG,4, FLORIDA,MT,41100
LTG,4, FLORIDA,AM,302400
LTG,4, FLORIDA,CE,181600
LTG,4, FLORIDA,RJ,215500
LTG,4, FLORIDA,SP,
LTG,4, FLORIDA,SP,517200
LTG,4, FLORIDA,RS,42500
LTG,4, FLORIDA,PE,41500
LTG,4, FLORIDA,BA,169600
LTG,4, FLORIDA,ES,124200
LTG,4, FLORIDA,,25200
LTG,4, FLORIDA,,41000
LTG,4, BUENOS AIRES PROVINCE, FLORIDA,
LTG,4, BUENOS AIRES PROVINCE,,176400
LTG,4, BUENOS AIRES PROVINCE,,
LTG,4,RJ,SUDESTE,
LTG,4,RJ,SUDESTE,
LTG,4,RJ,SUDESTE,1554
LTG,4,PR,SUDESTE,718
LTG,4,PR,SUDESTE,1745
LTG,4,MT,SUDESTE,1247
LTG,4,AM,,
LTG,4,AM,SUDESTE,59334
LTG,4,AM,,18549
LTG,4,AM,,14296
LTG,4,CE,SUDESTE,6990
LTG,4,CE,SUDESTE,1843
LTG,4,RJ,SUDESTE,674
LTG,4,RJ,SUDESTE,2388
LTG,4,SP,,162600
LTG,4,SP,NORTE,62031
LTG,4,SP,SUDESTE,166
LTG,4,SP,NORTE,4948
LTG,4,SP,,301700
LTG,4,SP,,275100
LTG,4,SP,SUL,349
LTG,4,SP,NORTE,2620
